rotation_speed,vibration,temperature,pressure,flow_rate,voltage,current,is_normal 
9850.0,1.96,75.01,550.03,69.95,380.09,10.07,True
9229.0,1.95,74.99,549.94,70.01,380.05,10.08,True
9693.0,1.9,75.02,550.06,70.02,379.93,9.91,True
19171.0,2.1,74.99,550.01,70.03999999999999,380.04999999999995,10.13,False
9930.0,2.0,74.9,550.07,69.91,380.03,9.99,True
9677.0,2.0,74.95,549.93,70.01,380.06,10.04,True
9353.0,1.92,74.97,549.93,69.96,379.91,10.05,True
9697.0,2.09,74.9,550.01,70.08,380.05,10.09,True
4198.0,1.22,74.87,549.9599999999999,69.87,379.91,9.879999999999999,False
9084.0,2.0,75.07,549.94,69.95,380.06,10.07,True
9569.0,1.94,74.9,550.06,70.01,380.09,9.93,True
9289.0,2.07,75.05,549.93,70.05,380.06,9.9,True
10417.0,2.06,75.01,549.92,69.97,380.06,10.01,True
10077.0,1.95,75.04,549.97,69.96,379.92,9.97,True
10431.0,2.0,75.01,549.99,69.98,379.97,9.92,True
9550.0,1.92,74.96,550.01,70.0,380.06,10.0,True
10384.0,2.01,74.93,549.99,69.97,379.93,10.01,True
9241.0,2.07,75.09,549.95,70.01,380.03,9.99,True
2857.0,1.1399999999999997,74.83000000000001,549.97,69.93,379.96999999999997,9.84,False
6541.0,1.4,74.99000000000001,549.81,70.03,379.92,9.99,False
10127.0,2.07,75.03,550.07,69.9,379.97,9.93,True
10504.0,1.93,74.92,550.03,69.96,380.05,10.09,True
10669.0,2.07,74.95,549.95,69.98,380.01,10.01,True
10132.0,1.9,74.9,550.09,69.99,379.92,9.99,True
10322.0,1.98,75.03,549.93,70.07,379.98,10.02,True
8898.0,1.04,74.84,549.87,69.91000000000001,379.92,9.85,False
9706.0,2.03,74.94,550.0,69.98,379.9,9.95,True
10030.0,2.02,75.09,549.91,69.97,379.99,10.0,True
14800.0,2.9,74.98,550.14,70.03,380.12,10.07,False
9075.0,2.03,74.99,550.08,70.06,380.02,9.92,True
9024.0,1.9,74.99,549.97,69.93,379.99,10.09,True
10492.0,1.96,75.06,550.07,70.06,380.05,10.01,True
9426.0,2.06,74.95,549.95,70.09,379.91,10.02,True
10057.0,1.94,75.07,549.97,70.03,379.92,9.9,True
10047.0,1.96,74.94,549.92,69.93,379.97,10.07,True
10710.0,2.09,74.94,550.07,69.91,379.94,10.09,True
10899.0,2.09,75.08,549.9,70.03,380.0,9.98,True
9593.0,1.93,75.03,549.98,69.98,380.0,10.0,True
4143.0,1.29,74.89,549.9499999999999,69.9,379.84,9.99,False
10854.0,2.0,74.99,549.92,69.96,380.07,10.03,True
10204.0,1.96,75.08,549.98,69.98,379.99,10.03,True
9784.0,2.08,74.95,550.04,69.96,379.98,9.98,True
10625.0,2.03,75.04,550.07,70.07,380.07,9.98,True
9093.0,1.98,74.98,549.9,70.06,380.07,9.96,True
9532.0,1.99,74.98,549.99,70.08,379.92,9.93,True
9961.0,1.91,74.9,549.92,70.03,379.95,9.95,True
9841.0,2.06,74.92,549.9,69.92,379.9,9.99,True
10843.0,2.08,74.91,550.06,69.96,380.09,10.09,True
9906.0,2.02,75.02,550.09,70.01,379.92,10.06,True
9020.0,1.92,75.06,549.92,69.92,380.09,10.08,True
10038.0,2.07,75.05,550.04,69.92,379.91,9.98,True
12365.0,2.9299999999999997,74.99000000000001,550.0600000000001,70.16,380.06,10.11,False
10570.0,1.93,75.03,549.91,69.95,379.9,9.98,True
10638.0,1.94,74.98,550.06,70.04,380.08,9.92,True
9774.0,1.98,75.09,549.94,70.09,380.01,9.93,True
4955.0,1.44,74.92,549.87,69.97,379.84,9.86,False
9319.0,1.94,75.03,549.93,69.91,379.93,9.98,True
17485.0,2.62,75.14,550.1,70.09,380.14,10.01,False
10483.0,1.9,74.94,550.09,70.05,380.05,9.92,True
9193.0,1.92,74.9,549.94,69.98,379.95,10.09,True
10729.0,1.9,75.04,549.95,69.92,380.0,10.06,True
10544.0,1.99,75.03,550.07,69.94,379.92,10.09,True
3110.0,1.29,74.95,549.9,69.95,379.90000000000003,9.99,False
9019.0,1.91,74.91,549.98,69.92,380.01,9.98,True
7590.0,1.0899999999999999,74.89,549.9599999999999,69.95,379.98,9.94,False
9831.0,1.96,75.08,549.99,69.9,379.98,10.01,True
9439.0,2.05,74.97,550.09,69.99,379.91,10.09,True
10124.0,2.06,75.08,550.05,69.91,380.02,10.02,True
9095.0,2.08,74.98,550.0,70.0,379.94,9.93,True
10094.0,1.91,75.01,550.09,69.97,380.0,10.02,True
9739.0,1.93,75.06,549.91,70.0,380.08,10.05,True
10355.0,2.01,75.02,550.09,70.07,380.05,10.02,True
6479.0,1.5299999999999998,74.85,549.88,70.0,379.92,9.85,False
10913.0,2.0,74.92,550.05,69.93,380.08,9.92,True
9712.0,1.93,75.01,549.93,69.98,379.93,10.03,True
9401.0,1.92,75.02,549.98,70.02,380.06,10.07,True
9384.0,2.0,75.09,549.99,70.0,380.04,10.02,True
9581.0,2.0,74.96,549.9,70.02,380.0,10.07,True
9491.0,2.08,74.94,549.98,70.07,380.08,10.04,True
10439.0,1.91,74.9,549.94,69.99,379.95,10.08,True
10838.0,2.06,74.98,549.92,70.09,380.07,9.97,True
9337.0,1.93,75.0,550.04,69.95,379.96,10.04,True
779.0,1.81,74.98,549.96,70.02000000000001,380.01,9.85,False
10082.0,1.97,74.97,549.91,70.01,380.0,10.09,True
9499.0,2.03,74.91,549.95,69.99,380.0,10.02,True
10925.0,1.97,75.02,550.04,70.02,380.08,9.93,True
9631.0,2.0,74.98,550.03,70.07,380.08,10.08,True
9701.0,2.01,74.92,549.93,69.95,380.09,10.03,True
10393.0,1.91,75.06,549.99,69.9,379.96,10.04,True
9407.0,1.98,74.97,550.09,70.0,380.03,10.03,True
9504.0,2.09,75.06,550.04,70.05,379.98,10.04,True
10221.0,2.09,74.93,549.96,69.95,379.95,9.94,True
9404.0,2.03,75.01,549.92,70.03,379.91,9.9,True
9510.0,1.97,75.07,550.02,70.09,380.06,10.08,True
10131.0,1.93,75.09,549.99,70.02,379.9,9.98,True
9398.0,2.01,74.99,550.09,70.05,380.04,10.05,True
5918.0,1.1,74.9,549.89,69.96000000000001,379.95,9.9,False
9769.0,2.05,74.93,550.01,69.95,379.94,9.99,True
10445.0,1.92,75.07,549.99,70.09,380.04,10.0,True
9325.0,2.08,74.92,549.93,69.93,379.96,9.93,True
10382.0,2.0,75.01,549.91,70.03,379.99,9.95,True
10830.0,2.06,75.09,550.0,70.06,379.98,9.97,True
9677.0,2.05,75.03,549.9,69.9,380.02,10.08,True
10011.0,2.01,75.06,550.0,70.08,379.92,9.94,True
10591.0,2.05,75.09,549.98,69.99,380.09,9.91,True
9366.0,1.99,75.06,549.95,70.0,380.08,9.92,True
10266.0,2.05,74.95,549.9,70.01,379.92,10.0,True
9998.0,1.96,75.03,549.92,69.92,380.02,9.92,True
9286.0,2.05,75.08,549.95,69.95,379.94,10.05,True
9095.0,2.06,75.05,550.01,70.08,379.95,9.95,True
11250.0,2.5,75.05,550.0,70.16,380.07,10.05,False
9282.0,1.9,75.01,550.09,69.95,380.07,10.09,True
10044.0,2.04,75.09,550.02,70.02,380.0,9.92,True
9602.0,1.98,74.96,550.07,70.09,380.02,9.91,True
10727.0,2.05,75.05,549.99,69.91,379.92,9.9,True
10043.0,2.01,74.99,550.09,69.94,380.03,9.96,True
9048.0,2.07,75.06,550.06,70.03,380.01,9.97,True
10069.0,1.97,74.98,549.97,69.95,380.05,9.98,True
9293.0,1.91,74.94,550.07,69.94,380.08,9.92,True
10287.0,1.9,75.0,550.07,69.93,379.92,10.0,True
9728.0,2.05,74.92,549.93,70.07,380.01,9.93,True
9528.0,1.93,74.99,549.9,69.95,380.03,10.07,True
16159.0,2.22,75.11,550.0899999999999,70.06,379.96999999999997,9.96,False
10365.0,2.02,74.94,549.94,70.01,380.05,9.92,True
10979.0,1.93,74.94,550.03,69.94,380.02,10.02,True
10907.0,2.07,74.97,549.98,70.02,380.03,10.09,True
9602.0,1.97,74.94,549.91,69.91,379.99,10.07,True
9501.0,2.04,75.03,549.99,70.02,379.97,9.96,True
9449.0,1.93,75.04,549.98,69.96,379.98,10.01,True
9824.0,2.07,75.09,550.09,69.97,379.99,9.94,True
9905.0,2.01,74.93,550.05,70.0,379.96,9.94,True
6470.0,1.7599999999999998,74.95,549.88,69.87,379.91999999999996,9.85,False
9251.0,2.03,75.06,550.06,70.09,380.01,10.06,True
9758.0,2.06,75.01,549.98,69.91,380.05,10.0,True
10194.0,1.97,75.01,550.09,69.91,380.09,9.99,True
10729.0,1.93,74.9,549.93,69.91,379.98,10.02,True
9197.0,1.98,74.95,549.98,70.05,379.99,10.08,True
9740.0,2.07,74.97,549.9,70.08,380.01,9.96,True
18881.0,3.02,75.18,549.99,70.03999999999999,379.99,9.99,False
9531.0,1.98,74.94,550.03,69.92,380.09,9.92,True
10574.0,2.04,75.08,550.08,70.08,379.98,10.0,True
9206.0,2.06,75.02,550.09,70.08,379.92,9.94,True
9291.0,2.09,74.93,549.91,70.0,379.9,10.01,True
10499.0,1.94,75.08,550.08,69.99,379.9,10.04,True
10201.0,1.94,74.93,550.03,70.04,380.06,10.05,True
10301.0,1.96,75.02,550.09,69.98,380.04,10.04,True
9972.0,2.07,74.91,550.05,69.93,379.95,10.02,True
10976.0,1.96,74.98,549.99,69.9,379.94,9.95,True
10375.0,1.98,75.07,550.02,69.99,380.09,10.06,True
10786.0,1.9,75.02,549.93,70.07,380.04,10.03,True
10559.0,1.95,75.09,549.95,70.01,380.01,10.05,True
9183.0,2.09,75.0,549.96,69.92,380.09,9.95,True
10654.0,1.95,74.93,550.09,70.06,379.92,10.06,True
9392.0,2.08,74.98,550.06,69.94,380.06,9.97,True
9476.0,1.98,74.95,550.06,70.08,380.04,9.93,True
10655.0,2.0,74.96,549.92,70.04,379.94,10.06,True
9494.0,2.06,74.97,550.03,69.9,379.97,10.09,True
9958.0,1.94,75.07,550.01,70.03,380.03,10.08,True
3287.0,1.1599999999999997,75.0,549.95,69.89,379.92,9.85,False
2529.0,1.1099999999999999,74.96,549.91,69.99,379.97,10.0,False
10431.0,2.06,75.07,549.9,70.01,379.99,9.91,True
10673.0,1.93,75.05,550.05,69.92,379.98,9.97,True
10161.0,1.95,75.02,550.05,69.99,379.98,9.97,True
10865.0,1.91,75.06,549.9,69.91,380.06,9.91,True
10541.0,1.97,74.97,549.9,70.01,379.9,9.95,True
10768.0,2.09,74.99,549.96,70.06,379.92,10.07,True
10442.0,1.99,74.92,549.92,70.09,380.0,10.06,True
10329.0,1.98,75.06,549.95,69.95,379.97,9.92,True
10570.0,2.07,75.03,549.98,69.98,379.96,10.02,True
9019.0,2.03,75.04,549.94,70.03,379.97,9.99,True
9951.0,2.0,75.03,550.04,69.98,380.03,10.08,True
9544.0,2.06,74.97,550.05,70.08,380.08,9.94,True
13874.0,3.0,75.06,550.0799999999999,70.11,380.0,10.16,False
10081.0,1.99,74.92,550.03,69.97,380.01,9.99,True
2679.0,1.13,74.91,550.0,69.93,380.0,9.9,False
10062.0,2.05,74.99,549.99,70.0,380.08,9.93,True
9600.0,2.04,75.03,549.95,70.01,380.03,10.05,True
10128.0,2.01,75.0,550.08,69.98,379.93,9.98,True
9819.0,1.94,75.01,550.04,69.97,379.98,9.97,True
10823.0,1.99,75.03,549.92,69.94,379.99,9.9,True
9077.0,1.91,75.02,549.97,69.9,379.98,10.08,True
9228.0,1.96,75.04,549.94,69.91,379.99,9.98,True
10517.0,2.07,74.97,549.98,70.01,380.02,9.93,True
9333.0,1.9,75.09,550.07,69.91,379.99,10.04,True
10597.0,2.02,74.96,549.96,70.01,379.91,9.94,True
9914.0,2.0,74.96,549.93,69.95,379.97,9.96,True
9435.0,2.04,75.04,549.98,70.04,379.98,9.9,True
10509.0,2.05,75.0,550.07,69.94,379.94,10.02,True
9911.0,2.04,74.98,550.09,70.05,379.91,10.01,True
9122.0,1.96,75.03,550.06,69.92,379.98,10.07,True
10938.0,2.01,74.95,550.01,69.94,380.08,9.91,True
9419.0,2.03,75.07,549.92,70.05,379.9,9.9,True
10038.0,1.92,74.94,550.01,70.0,379.92,9.98,True
9967.0,1.98,74.93,550.0,69.98,379.97,10.06,True
10949.0,2.0,74.94,549.96,70.02,380.06,10.01,True
9895.0,2.02,75.07,550.09,69.93,379.92,10.02,True
10339.0,2.01,75.02,550.08,70.07,379.91,10.09,True
10594.0,1.98,74.95,550.09,70.03,380.01,10.09,True
9685.0,2.03,74.96,550.09,69.99,380.09,10.0,True
9510.0,1.91,74.93,549.98,69.91,380.07,10.05,True
13051.0,2.5,75.08,549.9699999999999,70.03,380.12,10.1,False
10170.0,1.98,75.06,550.07,69.94,380.08,9.93,True
9913.0,1.95,74.97,550.09,69.92,380.07,9.9,True
10346.0,2.08,74.97,549.97,69.94,380.07,10.08,True
10696.0,2.09,74.92,550.07,69.91,380.09,9.93,True
9319.0,2.07,75.04,550.08,70.07,380.05,9.96,True
10534.0,1.97,75.01,550.01,70.05,379.99,9.96,True
10407.0,2.09,74.95,550.0,70.04,379.92,10.0,True
9051.0,1.95,75.03,550.07,70.0,379.9,10.05,True
9033.0,1.9,74.94,549.94,70.06,379.91,10.09,True
9676.0,2.08,74.9,550.02,69.96,379.9,9.98,True
9438.0,2.0,75.01,550.0,70.06,379.93,10.07,True
10331.0,2.0,75.07,550.03,69.92,380.09,10.0,True
10814.0,2.09,75.02,549.92,70.09,379.91,9.91,True
10461.0,2.07,74.94,550.04,69.97,379.93,10.04,True
10636.0,2.08,75.05,550.0,70.06,379.92,10.02,True
10071.0,2.02,74.94,550.04,69.91,379.99,10.01,True
10196.0,1.93,74.9,550.0,70.02,379.99,9.98,True
9954.0,2.06,74.97,550.01,70.07,379.93,9.92,True
10865.0,1.92,75.07,550.06,69.94,379.92,9.95,True
9186.0,1.96,75.04,549.93,69.95,379.93,9.93,True
10910.0,2.08,75.04,549.99,69.98,380.06,10.02,True
10183.0,1.97,75.04,549.94,69.92,379.93,9.92,True
9915.0,2.06,75.02,549.93,70.08,379.94,10.09,True
10356.0,1.96,74.96,550.07,69.91,380.08,9.97,True
10918.0,1.99,74.91,550.02,69.99,379.93,9.98,True
9512.0,1.96,74.97,550.01,69.97,379.99,10.03,True
9762.0,1.99,74.92,549.92,70.05,380.04,9.95,True
9820.0,2.07,74.94,550.06,70.01,380.04,9.95,True
9499.0,2.03,75.08,550.02,70.05,379.94,9.95,True
10056.0,1.93,74.91,549.91,69.9,380.0,10.09,True
10485.0,1.98,74.98,550.06,69.93,379.99,10.06,True
10374.0,1.92,74.97,549.96,70.09,380.06,9.92,True
9215.0,1.96,75.06,549.92,70.01,379.97,10.05,True
10639.0,1.92,75.07,550.09,69.95,380.01,10.09,True
10754.0,2.02,74.98,549.92,70.04,380.09,10.0,True
9631.0,2.09,75.09,549.92,69.98,379.93,9.93,True
10390.0,1.94,74.93,549.99,69.91,380.05,9.97,True
9158.0,2.07,75.05,549.96,70.01,379.92,10.07,True
10293.0,2.09,74.95,550.07,69.96,380.0,10.08,True
10656.0,1.98,75.02,550.02,70.02,380.08,10.0,True
10006.0,2.08,75.03,549.96,69.97,380.09,9.91,True
10645.0,1.91,75.01,549.98,70.04,379.93,10.04,True
9996.0,1.91,74.96,550.04,69.93,380.01,9.96,True
10306.0,2.02,75.04,550.0,69.97,379.92,9.95,True
9655.0,1.98,74.91,550.07,69.99,379.9,10.0,True
9097.0,1.96,74.94,549.99,69.93,380.08,10.06,True
10894.0,1.93,74.92,549.92,70.02,379.93,10.07,True
18579.0,2.3,75.1,550.09,70.02,380.10999999999996,10.040000000000001,False
9052.0,2.07,74.94,549.92,69.9,380.05,10.01,True
10004.0,1.99,75.06,550.06,70.09,380.05,10.05,True
10415.0,2.04,75.0,549.95,70.05,380.09,9.99,True
9240.0,2.0,74.93,549.9,69.96,380.05,9.96,True
10968.0,2.07,74.97,550.04,69.98,380.06,9.99,True
9220.0,1.9,74.97,550.01,69.91,380.09,9.95,True
9395.0,2.04,75.01,549.92,69.93,380.01,9.99,True
9650.0,1.9,75.08,549.92,70.02,380.03,10.08,True
10850.0,2.08,74.98,550.04,70.0,379.97,10.02,True
9717.0,1.91,75.05,549.96,70.01,380.05,10.03,True
9649.0,1.97,74.97,549.98,69.97,380.03,9.98,True
9306.0,1.91,74.99,549.92,69.92,380.08,10.08,True
10201.0,1.97,75.07,549.99,70.06,379.93,10.08,True
10806.0,2.06,74.9,550.09,70.02,380.06,10.0,True
9161.0,1.97,74.91,549.9,69.91,380.02,10.07,True
10725.0,2.0,75.09,550.01,70.07,380.06,10.08,True
10584.0,1.99,74.97,550.0,70.04,380.04,9.99,True
10022.0,1.98,75.02,549.93,70.09,380.01,9.95,True
9295.0,1.93,75.03,550.07,69.94,380.08,10.03,True
569.0,1.26,74.81,549.81,69.84,379.84000000000003,9.81,False
9076.0,2.09,75.0,549.95,69.98,380.09,10.01,True
10920.0,1.98,75.03,550.09,70.03,380.06,9.96,True
9426.0,2.06,74.94,550.03,70.02,379.92,10.08,True
9054.0,2.03,75.02,550.0,70.08,380.03,9.96,True
9384.0,2.05,75.06,550.03,70.01,380.07,9.98,True
10236.0,2.06,75.01,549.9,70.05,379.96,10.09,True
10238.0,2.04,74.97,550.02,69.94,380.0,10.05,True
9443.0,1.97,75.04,549.92,69.94,380.01,9.99,True
10131.0,1.98,75.04,550.0,69.96,380.0,10.06,True
9404.0,2.06,75.09,550.08,69.97,379.96,9.92,True
9061.0,2.07,75.05,549.93,70.03,380.06,9.98,True
9519.0,1.91,75.01,550.05,70.02,380.04,9.95,True
15465.0,2.83,75.00999999999999,550.12,70.1,380.04,10.040000000000001,False
10588.0,2.06,75.05,549.97,69.92,379.92,9.92,True
10816.0,1.91,75.02,549.91,70.05,380.02,9.95,True
9481.0,1.93,74.9,550.03,70.01,379.96,9.91,True
10871.0,1.96,74.98,550.01,69.96,380.06,9.98,True
7423.0,1.8399999999999999,74.98,550.0,70.00999999999999,380.0,9.94,False
10497.0,1.95,75.02,550.01,69.99,379.91,10.01,True
9491.0,1.96,75.01,550.01,70.09,380.08,9.93,True
6404.0,1.8800000000000001,74.83,549.9499999999999,69.91,379.91,9.879999999999999,False
9348.0,1.97,74.91,549.99,69.99,380.01,10.03,True
10486.0,2.02,74.98,549.91,70.0,380.04,9.98,True
9097.0,1.98,74.93,550.02,70.07,380.04,9.94,True
9816.0,2.06,75.08,550.09,70.06,380.0,10.0,True
10401.0,2.04,74.95,549.99,70.07,379.97,10.06,True
10850.0,2.02,75.09,549.93,69.97,380.02,9.96,True
9061.0,1.99,74.99,550.07,69.93,380.0,9.92,True
9790.0,1.93,75.07,550.01,70.07,379.96,10.01,True
9024.0,1.94,75.04,549.94,70.04,380.0,9.92,True
10246.0,2.05,75.09,550.09,69.92,380.02,10.02,True
267.0,1.2799999999999998,74.86,549.9499999999999,69.85,380.0,9.85,False
9181.0,1.91,75.06,549.93,69.97,380.04,9.99,True
9005.0,1.95,74.96,549.92,69.97,379.97,10.03,True
9261.0,1.95,75.03,550.06,70.08,380.05,10.03,True
9300.0,2.07,74.95,550.09,70.0,379.98,10.04,True
10866.0,1.92,75.01,550.09,69.99,379.92,9.9,True
10811.0,1.99,75.08,549.96,70.0,380.07,9.94,True
10421.0,2.01,75.03,549.99,69.91,380.08,10.07,True
9552.0,1.92,74.98,549.97,69.9,380.08,10.0,True
9585.0,1.9,75.09,549.93,70.03,379.94,10.09,True
9978.0,2.02,74.96,550.0,69.93,379.91,9.92,True
9981.0,1.92,75.09,549.93,70.07,380.03,9.95,True
9293.0,2.09,74.97,549.9,69.97,379.9,9.99,True
9346.0,1.97,75.05,550.01,70.0,380.06,10.05,True
10462.0,2.03,75.04,550.04,70.0,380.09,10.09,True
10628.0,1.92,75.03,550.04,69.96,379.91,10.09,True
9983.0,2.04,75.01,550.07,70.04,380.01,9.99,True
9732.0,2.02,74.98,550.06,69.91,380.06,10.05,True
10080.0,2.04,74.9,550.09,69.94,380.08,9.92,True
10857.0,2.02,74.97,549.96,70.03,379.95,10.09,True
10155.0,2.09,74.92,550.02,69.96,379.91,10.07,True
18130.0,2.16,75.06,550.0400000000001,70.14999999999999,380.03,10.02,False
10256.0,1.99,75.01,549.93,69.99,379.9,9.99,True
9538.0,1.98,75.07,549.94,69.95,380.03,10.01,True
9795.0,2.02,75.08,550.03,70.03,380.07,9.92,True
9866.0,1.92,75.08,550.04,70.0,379.92,9.99,True
9524.0,2.0,74.91,549.9,70.09,379.94,9.9,True
10036.0,2.03,74.9,549.92,70.02,379.95,9.97,True
10580.0,2.04,75.06,550.03,69.94,380.07,10.02,True
10019.0,2.0,75.08,550.07,70.0,379.97,10.01,True
9244.0,2.08,75.04,550.09,69.98,380.08,9.97,True
13737.0,2.17,75.05999999999999,550.01,70.02,380.04999999999995,10.110000000000001,False
9226.0,2.06,74.92,549.93,70.03,380.04,9.94,True
9750.0,1.98,75.02,550.08,69.95,380.0,9.91,True
15962.0,2.7,75.16,550.03,70.07,380.13,10.14,False
10654.0,2.01,74.98,550.05,70.0,379.99,10.05,True
10581.0,2.04,74.98,549.93,69.95,380.07,10.06,True
9557.0,1.93,74.98,549.95,69.94,380.04,10.06,True
9197.0,1.93,75.08,549.93,69.92,379.97,9.96,True
10591.0,1.99,75.0,549.95,70.08,380.01,10.0,True
9681.0,2.0,75.05,550.09,70.01,379.92,9.98,True
10216.0,1.96,74.92,549.94,70.07,379.99,10.0,True
9036.0,1.99,75.09,549.9,69.93,379.92,9.95,True
10561.0,2.01,74.95,550.04,69.93,379.92,9.98,True
10831.0,2.0,75.0,550.06,70.08,380.06,9.98,True
9378.0,1.95,75.03,550.01,69.93,379.91,9.98,True
10346.0,1.99,74.97,549.91,70.05,380.06,9.99,True
9685.0,2.0,74.98,550.08,69.91,379.96,10.0,True
15023.0,2.46,75.14999999999999,550.1600000000001,70.09,379.98,10.020000000000001,False
2046.0,0.97,74.82000000000001,549.9599999999999,69.86,379.89,10.02,False
10351.0,2.04,74.98,550.06,70.09,379.99,10.05,True
13134.0,2.71,75.12,550.1400000000001,70.00999999999999,380.04,10.15,False
10970.0,1.94,75.05,549.96,69.9,380.05,10.08,True
13705.0,3.0199999999999996,74.99,550.06,70.03,380.12,10.030000000000001,False
9243.0,1.98,74.96,549.94,69.96,379.98,9.95,True
9740.0,1.99,75.08,550.09,70.07,380.06,9.99,True
9319.0,1.92,74.96,549.94,70.03,380.03,9.98,True
10012.0,1.95,74.97,550.02,69.93,380.02,10.06,True
9544.0,2.01,75.04,550.09,70.02,379.98,9.93,True
10283.0,1.97,75.01,550.04,70.01,380.07,10.02,True
9231.0,2.01,74.9,549.98,69.99,380.05,10.09,True
9110.0,2.0,75.03,549.96,70.05,379.97,9.93,True
10022.0,2.05,74.9,549.93,70.06,380.04,9.9,True
9376.0,1.97,75.0,550.03,69.91,379.96,10.07,True
3452.0,1.14,74.97,549.8299999999999,69.81,379.89000000000004,9.99,False
9560.0,2.01,75.09,549.94,69.95,380.08,10.01,True
10553.0,2.06,75.03,550.0,70.06,379.98,9.9,True
10169.0,1.96,75.0,549.93,70.09,379.98,10.04,True
2401.0,1.6199999999999999,74.82000000000001,549.9000000000001,69.85000000000001,379.90999999999997,10.01,False
9658.0,1.96,74.97,549.95,69.9,380.02,9.95,True
9766.0,1.95,74.98,549.99,69.97,380.08,9.95,True
9630.0,2.01,75.01,550.0,70.0,380.0,9.92,True
10945.0,2.05,74.9,550.02,70.01,380.0,10.0,True
10161.0,2.09,74.99,549.98,70.01,380.04,9.97,True
10848.0,2.05,75.02,549.92,69.93,379.92,9.96,True
9444.0,1.95,74.91,549.96,70.06,380.0,9.93,True
10250.0,2.04,75.04,550.03,70.06,379.96,10.02,True
9138.0,1.97,75.07,549.93,69.99,379.95,10.08,True
9319.0,1.92,74.92,550.09,69.93,380.09,10.06,True
9186.0,1.92,74.99,549.99,70.09,380.0,10.05,True
9707.0,2.01,74.94,549.95,70.04,380.02,9.94,True
9559.0,1.97,74.95,549.93,69.98,380.04,10.02,True
10816.0,2.03,75.03,549.95,69.91,380.09,9.91,True
9747.0,1.97,75.07,549.98,69.96,379.93,10.07,True
9118.0,2.06,75.08,550.09,69.97,379.95,9.95,True
9330.0,2.02,75.09,550.05,70.06,379.95,9.97,True
9914.0,2.09,75.07,549.91,70.05,379.94,9.93,True
10718.0,1.9,75.07,549.99,70.07,379.95,9.94,True
9499.0,2.09,75.04,549.97,70.09,380.08,10.04,True
10387.0,2.05,74.97,549.98,70.01,380.01,9.92,True
10526.0,2.09,75.08,550.06,69.99,379.96,10.09,True
9058.0,2.07,74.93,549.97,69.99,380.03,10.0,True
10749.0,2.02,75.05,550.03,70.09,379.93,10.06,True
9503.0,2.07,74.97,550.08,70.03,380.01,9.96,True
10096.0,1.92,74.93,550.04,69.91,380.05,9.99,True
10342.0,1.99,74.98,549.95,70.04,379.91,9.92,True
9850.0,1.96,74.9,549.94,70.09,380.07,10.05,True
10757.0,2.0,75.03,549.9,70.07,380.03,9.93,True
9245.0,2.02,74.92,550.08,70.04,379.96,10.09,True
9026.0,2.09,74.94,550.05,70.07,379.91,10.04,True
9506.0,1.92,75.04,550.03,70.05,380.03,9.9,True
9760.0,2.02,74.9,549.91,70.06,379.99,9.9,True
9903.0,1.93,75.07,549.99,69.96,379.92,10.08,True
10476.0,1.9,75.02,550.06,69.91,379.94,10.05,True
10348.0,2.09,75.09,549.9,70.02,379.91,9.98,True
10272.0,1.93,75.02,549.91,69.97,379.97,10.09,True
9518.0,1.99,75.07,549.97,70.03,380.0,10.08,True
10392.0,1.92,74.92,549.99,69.96,380.08,9.93,True
9839.0,1.9,74.96,550.04,70.07,380.01,10.09,True
14781.0,2.04,75.02000000000001,550.14,70.08999999999999,380.11999999999995,10.040000000000001,False
9865.0,2.03,75.01,549.96,69.96,379.96,10.04,True
10128.0,1.99,74.96,550.02,69.97,379.98,10.09,True
10580.0,1.97,74.98,550.04,70.0,380.0,9.97,True
9712.0,2.0,75.05,550.06,70.04,380.02,10.06,True
10948.0,1.92,75.0,549.91,70.01,380.0,10.01,True
10297.0,1.98,75.09,549.97,69.93,379.92,10.01,True
10980.0,2.06,75.03,550.04,69.93,379.94,9.98,True
9291.0,2.07,74.97,550.01,70.06,380.09,9.97,True
9292.0,1.98,74.97,549.91,69.9,379.99,9.93,True
10548.0,1.94,75.02,550.0,69.95,380.08,10.0,True
9815.0,2.08,75.09,550.09,70.06,379.92,9.91,True
9168.0,1.95,74.96,549.99,70.09,380.03,9.99,True
10086.0,1.99,75.08,550.01,69.9,379.91,9.99,True
9954.0,2.06,74.94,549.99,70.0,380.08,9.96,True
18278.0,2.62,74.99,550.12,70.16,379.97999999999996,10.1,False
9173.0,1.95,74.97,550.06,69.97,379.93,10.01,True
9672.0,1.91,74.94,550.06,70.05,380.03,10.0,True
10350.0,2.07,75.09,550.01,69.96,380.05,10.06,True
9796.0,2.08,74.96,550.01,70.07,379.98,10.01,True
9991.0,1.94,74.93,549.91,69.95,379.96,9.97,True
9427.0,2.0,75.05,550.03,69.92,380.01,10.06,True
9994.0,1.92,75.0,550.09,70.03,379.98,9.93,True
9122.0,1.95,74.93,550.07,69.9,379.96,9.93,True
3659.0,1.67,74.92999999999999,549.9399999999999,69.99,379.92,9.87,False
10559.0,1.97,75.05,549.95,70.01,379.97,10.04,True
19476.0,2.25,75.10000000000001,550.13,70.08,380.10999999999996,10.120000000000001,False
10078.0,1.92,75.01,550.08,70.05,379.96,9.92,True
9732.0,1.96,74.95,550.04,70.08,379.98,9.99,True
9919.0,1.93,74.94,550.06,70.08,380.05,10.03,True
5017.0,1.3699999999999997,75.02000000000001,549.8199999999999,69.86000000000001,379.90999999999997,9.83,False
